Date	beta1	beta2	beta3	beta4	lambda1	lambda2
2016-01-11 00:00:00.000	0.0321204847820651	-0.0315674069261353	46.3967046480197	-46.4281240863266	1.82713783940413	1.82762546951006
2016-01-08 00:00:00.000	0.0319284797050522	-0.0314922478668586	31.3940910392445	-31.4251167146752	1.81309174427105	1.81381856458688
2016-01-07 00:00:00.000	0.0319804964999447	-0.0316718730530976	32.2310287417542	-32.2608697759514	1.80588940464006	1.8065540297828
2016-01-06 00:00:00.000	0.0314769541911756	-0.0313149161438206	35.359071080668	-35.3878990290982	1.79877034052948	1.79934422986885
2016-01-05 00:00:00.000	0.0320106783939869	-0.0317586020768289	43.7411806091133	-43.7697181123649	1.74182910217905	1.74227776397631
2016-01-04 00:00:00.000	0.0320769300014804	-0.0316869818052469	54.5835616923771	-54.6116524563067	1.75746067784993	1.75782274237498
2015-12-31 00:00:00.000	0.032563783905427	-0.0323571433834258	40.8614472305621	-40.888034712383	1.74304800667818	1.74351538650512
2015-12-30 00:00:00.000	0.0328952897302447	-0.032456751185404	41.7286660779423	-41.7555378839373	1.72931728032692	1.72977077896199
2015-12-29 00:00:00.000	0.0323969127983789	-0.0318692155660634	60.2058383619778	-60.233772044433	1.74471884510225	1.74506121756413
2015-12-24 00:00:00.000	0.0324163288235069	-0.0317703278378739	48.505048063456	-48.5344342572013	1.69326980775929	1.69369088057999
2015-12-23 00:00:00.000	0.0326329709842479	-0.0318540588457226	65.6203651055112	-65.6500351259536	1.6785950924748	1.67890645816583
2015-12-22 00:00:00.000	0.0322044327026806	-0.0313964710194441	82.5899936543844	-82.6193095095274	1.71518842863466	1.71545018169832
2015-12-21 00:00:00.000	0.0316693455397464	-0.0309671799230962	99.6045645154927	-99.6340102980196	1.72942749850444	1.72965291153745
2015-12-18 00:00:00.000	0.0319285955549469	-0.0311576628153144	135.215812928465	-135.245726067615	1.71970688488372	1.71987523102214
2015-12-17 00:00:00.000	0.0321267671329941	-0.03135015886267	83.5507886691319	-83.5811782296949	1.70608194040865	1.7063568574528
2015-12-16 00:00:00.000	0.0324837158908652	-0.0316006044133657	139.624935486754	-139.656082323187	1.59340577499558	1.59355976270341
2015-12-15 00:00:00.000	0.0320065999074638	-0.030864902276219	116.066026886348	-116.096885345782	1.55594692634534	1.55612333250497
2015-12-14 00:00:00.000	0.0308594978764647	-0.0297052911757865	130.124089414379	-130.154778416792	1.61412615395257	1.61428764645886
2015-12-11 00:00:00.000	0.0307102129764229	-0.0294947174230298	101.360028994889	-101.390689037846	1.62564890357757	1.62585459202817
2015-12-10 00:00:00.000	0.0309796693529662	-0.0296424276608361	93.816541411487	-93.847166857397	1.59664972161841	1.59686539131373
2015-12-09 00:00:00.000	0.0311061270168217	-0.0296700369992621	133.957163703093	-133.988140219728	1.5621423869506	1.56229237179912
2015-12-08 00:00:00.000	0.0305140146305951	-0.0291117133399069	180.733103160844	-180.763851937464	1.59306728609861	1.59317929618419
2015-12-07 00:00:00.000	0.0307777384855789	-0.029306282510411	151.254181859678	-151.285340306658	1.60582762929319	1.60596498234762
2015-12-04 00:00:00.000	0.0319732744527493	-0.0313760925141604	252.89517196322	-252.925450228405	1.51058068965861	1.5106802934714
2015-12-03 00:00:00.000	0.0314468301522891	-0.0308073421538474	180.775379991484	-180.804744013262	1.54456670296379	1.54470950048285
2015-12-02 00:00:00.000	0.030498497978681	-0.0299589013070441	149.700698560878	-149.730687445092	1.60626439799577	1.60643768922338
2015-12-01 00:00:00.000	0.0307218913013675	-0.030210857478464	117.533233763028	-117.563492492281	1.59652379753552	1.596744865615
2015-11-30 00:00:00.000	0.0313412682792801	-0.0307919509041919	170.802260420312	-170.832458545914	1.57254805041794	1.57270167101383
2015-11-27 00:00:00.000	0.0312789141400338	-0.0307394842213115	112.748456816208	-112.778924242996	1.58624214955593	1.58647662981353
2015-11-26 00:00:00.000	0.0313522706143692	-0.0308354497049544	84.5546803273374	-84.5853195572288	1.55922322323069	1.55953384605162
2015-11-25 00:00:00.000	0.0319164076715564	-0.0298512580809054	93.3095959235664	-93.3417099024246	1.66638947897952	1.66660166673962
2015-11-24 00:00:00.000	0.0318251906927346	-0.0298150568492127	114.120723216552	-114.153252412579	1.67638689873687	1.67656435723282
2015-11-23 00:00:00.000	0.0322414825180221	-0.0302801093894416	94.947036105393	-94.9799095625659	1.67061190435464	1.67082897991109
2015-11-20 00:00:00.000	0.03215758895621	-0.0301089782309016	146.795405945293	-146.828206881891	1.69200278909499	1.69214239510028
2015-11-19 00:00:00.000	0.0322743249796885	-0.0302240811072514	142.35095266997	-142.383047888486	1.70639113226004	1.70653145405967
2015-11-18 00:00:00.000	0.0324400253195282	-0.0302810417996525	105.922421941205	-105.954513348927	1.66999560412271	1.67017830458916
2015-11-17 00:00:00.000	0.0326871830663774	-0.0305597461543332	67.5357323306194	-67.5680471626126	1.62082636791169	1.62110779793441
2015-11-16 00:00:00.000	0.0324548785132318	-0.0304534834055008	67.4365823671865	-67.4691573146696	1.64166614919301	1.64195164055112
2015-11-13 00:00:00.000	0.0326399206483693	-0.0304130009519396	76.7935571800597	-76.825357731913	1.64817895493368	1.64842104629349
2015-11-12 00:00:00.000	0.0327012023919772	-0.0304567132713548	94.6876397102082	-94.7188941473226	1.6302502687263	1.6304391463107
2015-11-11 00:00:00.000	0.0329789318262851	-0.0306231252229537	112.077106442419	-112.108437901482	1.61972775690475	1.6198874630132
2015-11-10 00:00:00.000	0.0327011568905592	-0.0303855174766319	86.2404348521463	-86.2720002453803	1.59957155878459	1.59977729302298
2015-11-09 00:00:00.000	0.0331734165787929	-0.0307137164673254	132.240421745129	-132.271369591745	1.64496424922098	1.64509574039222
2015-11-06 00:00:00.000	0.0330824923345641	-0.0304854893467532	206.640586767004	-206.670928995296	1.69248313206601	1.69256844307347
2015-11-05 00:00:00.000	0.032811509598232	-0.0305383791336827	203.208849919159	-203.239909140037	1.73382349696014	1.73391449215672
2015-11-04 00:00:00.000	0.033102896210445	-0.0306634405023779	226.245988123013	-226.275894793108	1.79077907383172	1.79085817371153
2015-11-03 00:00:00.000	0.0329553089936946	-0.0305457748081641	124.091179781582	-124.121514532716	1.81171331350935	1.81185764191244
2015-11-02 00:00:00.000	0.0324562046083638	-0.0301360044393267	72.4555296571428	-72.4864953097743	1.75839370285083	1.75863488456527
2015-10-30 00:00:00.000	0.0323095930918306	-0.0301596651290056	50.5448302128376	-50.5762432318795	1.76961369649876	1.76996744583119
2015-10-29 00:00:00.000	0.0327868386819607	-0.0305685974703998	58.4001847113229	-58.4318836297259	1.80352860034648	1.80385294648108
2015-10-28 00:00:00.000	0.0323426033528002	-0.0305188745759233	141.046852184995	-141.080428785901	1.85195274067421	1.85210737523573
2015-10-27 00:00:00.000	0.0320516736260217	-0.0302211410399449	105.949966912497	-105.983944512549	1.85999044819689	1.86020447468049
2015-10-26 00:00:00.000	0.0324566023592002	-0.0306278775095411	134.308725849698	-134.342680544723	1.80253359558584	1.80269644572482
2015-10-23 00:00:00.000	0.0328450574582924	-0.030964717478072	194.130883700186	-194.165075688155	1.7865491816021	1.78666322731072
2015-10-22 00:00:00.000	0.0324476637166476	-0.0290353328935766	175.930317270341	-175.967186830848	1.85927015793802	1.85937586756878
2015-10-21 00:00:00.000	0.0324063833841973	-0.0288826832030234	164.936059227674	-164.972272438301	1.90837833913684	1.90848330423735
2015-10-20 00:00:00.000	0.0327741348175791	-0.0293743489693122	185.588957339772	-185.62447868508	1.86835940867153	1.868454156239
2015-10-19 00:00:00.000	0.0329673581961775	-0.0294728582812934	340.878880530111	-340.914936020231	1.93076167917739	1.93081473056892
2015-10-16 00:00:00.000	0.0324181267272982	-0.0288523926124355	223.69397923208	-223.729666433788	1.9490428582075	1.94911813147349
2015-10-15 00:00:00.000	0.0322932866640709	-0.0289305201007185	232.799479671212	-232.835099124942	1.95173249654076	1.95180783582346
2015-10-14 00:00:00.000	0.0323079853293278	-0.0288860710227987	283.729883464955	-283.76567607184	1.9634515987226	1.9635152384914
2015-10-13 00:00:00.000	0.0325703262368418	-0.0293486327431031	305.863981989853	-305.897757848575	1.94467131216619	1.94472621941626
2015-10-12 00:00:00.000	0.0321574644595998	-0.0288273826456053	286.745035300639	-286.778460050445	1.93853773216376	1.93859367753413
2015-10-09 00:00:00.000	0.032434574983927	-0.028949910700669	353.118323063521	-353.151442414931	1.93474757812913	1.93479286320142
2015-10-08 00:00:00.000	0.0321712794422414	-0.02895438555616	347.601036865464	-347.634217726806	1.93598412128646	1.93603538401243
2015-10-07 00:00:00.000	0.0320810425498903	-0.0287144978685058	554.043204009615	-554.076366320331	1.90363714842638	1.90366870376083
2015-10-06 00:00:00.000	0.0316782585941965	-0.0281848995728982	761.842916106792	-761.876578798951	1.88268411410163	1.88270698716623
2015-10-05 00:00:00.000	0.0315327853699813	-0.0282356551017647	671.280286627758	-671.313585541906	1.86553636694249	1.8655638003353
2015-10-02 00:00:00.000	0.0304388663240335	-0.0270420688975425	1090.88356481761	-1090.91670269726	1.88879674807364	1.8888128999144
2015-10-01 00:00:00.000	0.0304837505470837	-0.0271062019428218	749.977721132347	-750.009109766675	1.90492892817395	1.90494891442969
2015-09-30 00:00:00.000	0.030975466580234	-0.0277792039687814	796.858395078756	-796.890172956348	1.90638135075902	1.90640115478983
2015-09-29 00:00:00.000	0.0307591649155656	-0.0277277555502038	846.663516842265	-846.694647490913	1.91560334902598	1.91562237720351
2015-09-28 00:00:00.000	0.0310673955917915	-0.0279356062806118	952.538611106309	-952.570239845769	1.89312121429642	1.89313814827706
2015-09-25 00:00:00.000	0.0315097356966059	-0.0282696326813024	565.602620440221	-565.633971359729	1.8626678323043	1.86269551499003
2015-09-24 00:00:00.000	0.0306316504396892	-0.0273274331492682	-0.724703424645045	0.692506328534556	1.91150788189774	1.88906831650299
2015-09-23 00:00:00.000	0.0312699569185034	-0.0281678959560882	-2.09221539714047	2.06086315821444	1.89630274055159	1.8885301575392
2015-09-22 00:00:00.000	0.0310290253284269	-0.027833092660282	-2.70667924914593	2.67463077092324	1.89688962263704	1.89108319119141
2015-09-21 00:00:00.000	0.0318029288440526	-0.0284727306047751	-4.88125085688932	4.850176435928	1.85182259323636	1.84880245174923
2015-09-18 00:00:00.000	0.031344087984067	-0.0279428827290045	-7.41361444913356	7.38253440311557	1.88291800352844	1.8809658772267
2015-09-17 00:00:00.000	0.0317848582439191	-0.0283671715227594	-4.56672339520159	4.53731153908057	1.81598925639619	1.81310438134237
2015-09-16 00:00:00.000	0.0315752717030245	-0.0282995928034001	-3.74993574939381	3.72006361199213	1.7774958766503	1.77386459180843
2015-09-15 00:00:00.000	0.0311357627107269	-0.0279539718154305	-4.03547851598875	4.00474665411907	1.7453214804517	1.74188058420288
2015-09-14 00:00:00.000	0.0308656557706115	-0.0276230370734048	-4.04675606797017	4.01575502644088	1.79852075610355	1.79494098012129
2015-09-11 00:00:00.000	0.0306154362005523	-0.0275587709934044	-3.55285895936969	3.52202820423531	1.81055237000382	1.806388266052
2015-09-10 00:00:00.000	0.0308534467185527	-0.0277734490227611	-4.81903273106065	4.78934652117935	1.82301063717433	1.82008901236161
2015-09-09 00:00:00.000	0.0306888458092468	-0.0274968067814397	-4.01404737483655	3.98468543738736	1.81523385640025	1.81204272125732
2015-09-08 00:00:00.000	0.0301808968384217	-0.0268899440061019	-4.56572756082242	4.53611401979211	1.7870396156956	1.78432403111936
2015-09-07 00:00:00.000	0.0298132476485391	-0.0266804567335203	-5.18149280635293	5.15143889092303	1.74697393915599	1.7443678620941
2015-09-04 00:00:00.000	0.029870377804006	-0.0285433395141353	-5.39730150186747	5.36769539815404	1.4862311820435	1.48183959843451
2015-09-03 00:00:00.000	0.0307680117436054	-0.0294794241968087	-5.56075240567624	5.53091267848052	1.4599125995437	1.45564195117276
2015-09-02 00:00:00.000	0.0308512996940495	-0.0296012892625082	-7.75541970425647	7.72593346979458	1.42745904144036	1.42441072555224
2015-09-01 00:00:00.000	0.0308264171866871	-0.0296009836321832	-6.97154126567886	6.94241594989419	1.44645978170987	1.44308238780024
2015-08-28 00:00:00.000	0.0308014259865722	-0.0297412135781403	-7.7187912750701	7.68908964440557	1.39866433580738	1.39561681831538
2015-08-27 00:00:00.000	0.0306338530281563	-0.0296551645955949	-6.851161876671	6.82095906861741	1.33369426446546	1.33032399527081
2015-08-26 00:00:00.000	0.030500672000469	-0.0294995518563657	-4.85171191942571	4.8221864743433	1.38075988324057	1.37604073199192
2015-08-25 00:00:00.000	0.0301008957914038	-0.0261944117689172	-4.85445518028723	4.82577087611735	1.79531118270438	1.79363787707795
2015-08-24 00:00:00.000	-0.504091668448257	0.50676988865072	0.676589425348535	0.0255902103653343	71.2371934841836	12.2206830241469
2015-08-21 00:00:00.000	-1.00354082495768	1.00606431518737	1.2429304780497	0.024060134898087	97.069921466503	10.3162434583764
2015-08-20 00:00:00.000	-1.66602696350787	1.66853779064718	1.96947673257167	0.0249915401617806	124.20067970029	9.23540984500994
2015-08-19 00:00:00.000	-1.45167457018355	1.45416149349726	1.73479773953511	0.0293061789400814	119.534233768161	9.07625776749638
2015-08-18 00:00:00.000	-1.43202895356072	1.43459301140182	1.71600993453489	0.0288909117738702	118.586592341252	8.6573434378798
2015-08-17 00:00:00.000	-2.52256998113402	2.52496938802963	2.88036951030103	0.0296436660159087	157.205609148736	9.2081062982326
2015-08-14 00:00:00.000	-7.35324556972915	7.35561538877118	7.92339379722389	0.034547163278161	282.282118545851	9.10816724329023
2015-08-13 00:00:00.000	-7.00816972115153	7.01057394341959	7.55342167417551	0.0349202143152702	283.086339910494	9.49465255680653
2015-08-12 00:00:00.000	-6.71210869161292	6.71461088129483	7.24511858161707	0.0321766009617557	271.951630890167	9.53339149625385
2015-08-11 00:00:00.000	-9.20978534649626	9.21233212318208	9.84744947876252	0.0308355270500597	311.002489833978	8.5610671381484
2015-08-10 00:00:00.000	-14.5287179706318	14.5312856892274	15.3297558421139	0.0340352857753252	397.284688020529	8.03636308583332
2015-08-07 00:00:00.000	-11.4267582813553	11.4293629881584	12.121244533459	0.0333254758731153	356.466357210929	8.70027955729502
2015-08-06 00:00:00.000	-12.5950034620159	12.5975461932547	13.318153061567	0.0372544151358374	391.302932331858	8.7514549409375
2015-08-05 00:00:00.000	-27.4558712435115	27.4584996735474	28.5272209842438	0.0379042370826249	571.101759738334	8.59286381120255
2015-08-04 00:00:00.000	-41.7231052418746	41.7256683371311	42.8903008032562	0.0432441846473772	771.213343010317	10.5182198749322
2015-08-03 00:00:00.000	-50.6081479727581	50.6106631243218	51.9410201421951	0.0410165841482481	822.333444516191	9.98725527715154
2015-07-31 00:00:00.000	-73.8287371028865	73.8311633248297	75.5662968972252	0.0358256159965899	898.547216625236	9.28688583514345
2015-07-30 00:00:00.000	-84.0886271316756	84.0910404308246	86.0913250107007	0.0324825786525996	894.34791058455	7.66842831973411
2015-07-29 00:00:00.000	-74.9715649767605	74.9738480506541	76.8214187577767	0.035625100483409	880.978529489122	8.29669135935296
2015-07-28 00:00:00.000	-109.85934177192	109.861695202092	112.052943865378	0.035954853308329	1087.79948472977	8.64030965470704
2015-07-27 00:00:00.000	-126.796365167423	126.798657587593	129.308168456777	0.0292556862512232	1061.5162503532	7.48813639326128
2015-07-24 00:00:00.000	-122.833774345272	122.836081323881	125.396939346443	0.0261637027129107	992.394877637165	6.70216080370187
2015-07-23 00:00:00.000	-196.580393412841	196.582668185844	199.842392424837	0.02903235559736	1247.75311741472	6.82461112812782
2015-07-22 00:00:00.000	-165.210531821416	165.212883125108	168.141916495716	0.0316576597366022	1190.16340778983	7.50285212675794
2015-07-21 00:00:00.000	-131.638044465662	131.640029406576	134.319941789017	0.0328238153983236	1036.1014574485	7.34264072160156
2015-07-20 00:00:00.000	-147.801036828112	147.803163039946	150.571138338424	0.0346324569826184	1141.04564481446	7.77962900219034
2015-07-17 00:00:00.000	-132.212008657757	132.213967914968	134.833358326008	0.0352868749840655	1083.03299657833	7.62627421877872
2015-07-16 00:00:00.000	-140.672234203053	140.674064104841	143.279576607233	0.0398330922310411	1199.75346099715	8.27333876795485
2015-07-15 00:00:00.000	-102.902636860869	102.904473848136	105.14971872732	0.0417801163632611	1044.13754959262	8.0827911893829
2015-07-14 00:00:00.000	-90.1836992360749	90.1853772894519	92.2726551734778	0.0433289984673846	993.596644184807	8.45825336753185
2015-07-13 00:00:00.000	-71.9771337626858	71.9787661840468	73.7796241316191	0.0466620890829401	942.978794031042	9.00153182412456
2015-07-10 00:00:00.000	-80.374941039512	80.3765064756706	82.2803639733939	0.0450797510705166	976.179040586268	9.09051478391456
2015-07-09 00:00:00.000	-60.2351962055159	60.2368880878643	61.8801939768908	0.039752505282157	814.373975747609	9.31236692668656
2015-07-08 00:00:00.000	-33.9303520193404	33.932044145145	35.1024175059769	0.042268002008764	637.915869800672	10.3728770449127
2015-07-07 00:00:00.000	-23.2978182241262	23.2997269572306	24.2955124827086	0.0364796072221667	490.773356317264	11.0085786431525
2015-07-06 00:00:00.000	-8.06731928743656	8.06916732836337	8.69369532807798	0.0403173797262274	296.375537593751	9.33650540090442
2015-07-03 00:00:00.000	-6.57511490581191	6.57705503820543	7.13993669043391	0.0395715192914028	266.141100077773	9.52188904310463
2015-07-02 00:00:00.000	-10.5490295475653	10.5509153473459	11.2324953716172	0.0459914631873473	363.739887507714	9.47226209722563
2015-07-01 00:00:00.000	-8.90658766887459	8.908389378524	9.5456626927165	0.0456372098592117	331.125366748974	9.20925533484593
2015-06-30 00:00:00.000	-8.315305138323	8.31703256801263	8.87504102841064	0.0509772194950458	360.056305545859	10.1981597672597
2015-06-29 00:00:00.000	-7.51388283305976	7.51563338868935	8.0731353024519	0.0490491576648767	334.695020428427	9.57771580757551
2015-06-26 00:00:00.000	-33.845986657077	33.8479273821641	35.0757463032752	0.0478951613737512	666.675495561559	8.60353374416912
2015-06-25 00:00:00.000	-29.2279106337141	29.2299457063449	30.3517682677828	0.0477597569696971	624.315181807372	8.9730810175051
2015-06-24 00:00:00.000	-31.8835929761593	31.8855238667587	33.0188645156219	0.0509828487687852	684.023514543181	9.60168041292943
2015-06-23 00:00:00.000	-18.3676382287272	18.3694572041907	19.1426737502733	0.0595210374982046	600.485627470863	10.9615106076817
2015-06-22 00:00:00.000	-15.7697900016923	15.7715184293044	16.4347161743512	0.0649441758329803	631.879084588204	11.6281140568141
2015-06-19 00:00:00.000	-5.82399663593838	5.82568293169523	6.17517277346686	0.0684909478093598	424.192902926069	12.8300266883821
2015-06-18 00:00:00.000	-4.19332125983	4.19499811115246	4.50003549511204	0.0690943238565396	375.373647418318	12.4573379458387
2015-06-17 00:00:00.000	-5.38928893711245	5.39091032678379	5.81044094230565	0.0594278071206622	340.365378295782	11.0489986461871
2015-06-16 00:00:00.000	1.12096848033786	-1.11954261293205	-1.17540109217727	0.0937522076733453	340.749032669115	14.6658574002012
2015-06-15 00:00:00.000	3.23105508185525	-3.22971796452135	-3.37885260428613	0.0992739056528638	418.123264559979	14.8054520519349
2015-06-12 00:00:00.000	3.31383191587035	-3.31249370504229	-3.616737175418	0.119296906221392	295.394164098083	16.9005795552219
2015-06-11 00:00:00.000	1.73463616966205	-1.73344273361499	-1.87633531467328	0.106802765201742	250.15560658789	15.0196792705731
2015-06-10 00:00:00.000	0.00987497642993626	-0.00869783196764514	0.0522101512363152	0.0849336009205761	222.216956864125	12.6343179166071
2015-06-09 00:00:00.000	0.995968507307422	-0.994795551713141	-1.01055707409878	0.0915402868997951	280.45178969452	13.3666226721322
2015-06-08 00:00:00.000	4.34729269504776	-4.34609231024387	-4.54451428431468	0.102008446173364	398.957785918902	14.6078202434684
2015-06-05 00:00:00.000	-0.346384035951893	0.347569492460054	0.484839644443322	0.080379520670126	457.310274124443	12.3846230227805
2015-06-04 00:00:00.000	-2.16879484275745	2.16998707306162	2.37239009166531	0.0760571639452738	445.428180866848	12.7118278770103
2015-06-03 00:00:00.000	-2.76178356739772	2.76300056299149	3.05847485542365	0.0648155838264167	299.206831193566	11.1281798620895
2015-06-02 00:00:00.000	-11.9325727843599	11.9338913607333	12.5308569500694	0.0575604670000135	537.174778396752	11.097357952515
2015-06-01 00:00:00.000	-5.38076281214371	5.38220483261378	5.73357582843496	0.0602399006194722	381.007116300646	12.6704199681735
2015-05-29 00:00:00.000	-10.2027142085196	10.2041488945449	10.768588291484	0.0494550129381013	419.604976693401	11.8262973847589
2015-05-28 00:00:00.000	-12.7995821452009	12.801110744192	13.4866815764243	0.0447989512786442	436.185582301178	10.8090778056132
2015-05-27 00:00:00.000	1.12812016919448	-1.12589289846526	-1.20818456619909	0.0891478278294056	438.450759958004	15.868444231724
2015-05-26 00:00:00.000	3.79593157965223	-3.79375684076282	-4.0726478751846	0.103667123883446	439.826913266222	17.3528361276552
2015-05-22 00:00:00.000	2.55140363575062	-2.54943887593551	-2.70492140181244	0.0956082580228411	415.28726527763	15.8495954844327
2015-05-21 00:00:00.000	11.4941495944977	-11.4921650718965	-12.1855908538993	0.133155338893356	432.621040548491	18.0131786669182
2015-05-20 00:00:00.000	19.6700204279889	-19.6680960966867	-20.8223697307466	0.163605368897902	447.03471958721	19.4635561208585
2015-05-19 00:00:00.000	19.2868645464988	-19.2849255633755	-20.5909383322983	0.185720704516668	395.844285152331	20.4776362311353
2015-05-18 00:00:00.000	18.1016020878128	-18.0996884415301	-19.3645013236572	0.18527597905471	387.554218299454	20.5772658351945
2015-05-15 00:00:00.000	22.5707674829487	-22.5688507804813	-24.3090137640004	0.234870490638693	388.907466281996	23.5847945828591
2015-05-14 00:00:00.000	2.42039731869963	-2.41857806396294	-2.49936342718871	0.0901760832046631	390.222099009541	14.3254862220783
2015-05-13 00:00:00.000	-0.379581382582607	0.381328613907678	0.525141110356954	0.0729772956184897	423.063125638206	12.2300990260133
2015-05-12 00:00:00.000	-6.96457664689517	6.96621440481353	7.45184927317469	0.0557245687921299	428.430254208582	10.3541533881143
2015-05-11 00:00:00.000	-2.88652098171916	2.88817439493377	3.18908168660458	0.0565106692739043	317.733759452813	10.627096906705
2015-05-08 00:00:00.000	-0.664092147280641	0.665602625673265	0.788567166989592	0.0680157072525227	278.576116786628	12.5266217625335
2015-05-07 00:00:00.000	-3.85850508080851	3.86012562805224	4.20048802061562	0.057357786190531	337.873702360795	11.2464981354932
2015-05-06 00:00:00.000	-3.14581852340498	3.14733969015746	3.47567747406646	0.0568480652617169	303.609772677895	10.6427814553817
2015-05-05 00:00:00.000	-7.80284644911587	7.8043388754244	8.41576024050779	0.0416850026660766	324.905550625774	9.00387618085433
2015-05-01 00:00:00.000	-7.0156169996228	7.01717919798467	7.60398741480416	0.0341871938735289	289.215872777698	8.90350941430298
2015-04-30 00:00:00.000	-8.05554125205885	8.05698021683096	8.65831766149719	0.0385742850538361	331.979672471452	9.50520334890251
2015-04-29 00:00:00.000	-11.1916101653366	11.1931161408352	11.9740768308319	0.0283985226538807	332.685432270645	7.92941972979451
2015-04-28 00:00:00.000	-5.58044822536821	5.58212337706169	6.13287884140224	0.023339218650091	233.736271242363	8.35837929099981
2015-04-27 00:00:00.000	-6.14901204085933	6.15062948125774	6.74530515364102	0.0204666184031312	235.548235491194	7.41943437163789
2015-04-24 00:00:00.000	-6.71479157552195	6.71637231127478	7.33640102533265	0.0190814368185258	244.623587521239	7.64459914525591
2015-04-23 00:00:00.000	-16.0526974820844	16.0543440751023	16.9933261209902	0.0209849376149344	378.84258149393	7.62747345596939
2015-04-22 00:00:00.000	-15.365517837433	15.3672743460143	16.3067375285358	0.018502752368375	357.977776949271	6.85771624898425
2015-04-21 00:00:00.000	-3.98889660149391	3.99054231652006	4.47268483919392	0.0163306163749487	186.192597385161	8.59179209814945
2015-04-20 00:00:00.000	-3.6189118648373	3.62055610740645	4.07142753903027	0.0183250313150192	181.781248852771	9.3400340304817
2015-04-17 00:00:00.000	-3.6812374695754	3.68275332728979	4.13366498458337	0.0201455430853088	187.384614748407	9.08591394584302
2015-04-16 00:00:00.000	-3.84035803740112	3.84183372297617	4.28538982710116	0.0242746179848227	201.265997895748	9.66979342089241
2015-04-15 00:00:00.000	-3.40888865827869	3.41038365381302	3.79407654718263	0.0299677078414462	202.485223424068	11.9421245586337
2015-04-14 00:00:00.000	-4.62016413612093	4.62161733481345	5.02103699568024	0.036385935303363	245.029627840714	14.4615144091661
2015-04-13 00:00:00.000	-4.61387314551644	4.61519405773747	5.07502924687852	0.0293705174148381	234.214471309679	10.5942732485316
2015-04-10 00:00:00.000	-5.22342999584062	5.22479179420601	5.7017709300579	0.0309589927602931	251.542398038827	11.3670184082811
2015-04-09 00:00:00.000	-4.94674315247039	4.94817428431224	5.44033710663054	0.025215042404657	230.134441205506	10.2736983637389
2015-04-08 00:00:00.000	-5.44665566226875	5.44796735514658	5.98673205064291	0.0213184733820335	230.300570372339	8.96589225685375
2015-04-07 00:00:00.000	-4.31156094275236	4.31277230797292	4.78380734447382	0.024687805188103	211.524270843676	9.88717493660638
2015-04-02 00:00:00.000	-3.91786333113094	3.91892764316322	4.3774201007719	0.0232905720512666	201.348897893968	8.96379286168655
2015-04-01 00:00:00.000	-6.10370696829592	6.10472661052788	6.64509756495818	0.0256977989553604	258.292910525741	10.2486694656535
2015-03-31 00:00:00.000	-6.82043314860679	6.82142311149059	7.44571362207587	0.0185167567821077	248.887665386372	7.92278248871024
2015-03-30 00:00:00.000	-6.39182191630163	6.39267031923141	6.99453516903025	0.0197950567214668	247.028056376926	7.80944128201652
2015-03-27 00:00:00.000	-8.90575583964914	8.90648838683862	9.62247846461844	0.0175590910094391	283.424759944009	7.27913635340934
2015-03-26 00:00:00.000	-17.6357037880757	17.6364886236799	18.653608963945	0.0168765296588801	386.318439849931	6.36001717225012
2015-03-25 00:00:00.000	-22.8272909362735	22.8282302575306	23.9596656653706	0.0143800715817664	438.475606491034	7.59973886405388
2015-03-24 00:00:00.000	-25.8326137725882	25.8336188139198	27.0189314725294	0.0169867834891526	478.024804841697	8.34565364880075
2015-03-23 00:00:00.000	-27.0548004212064	27.0557567121432	28.2758198574267	0.0166783039989572	483.236504583109	8.50954662662656
2015-03-20 00:00:00.000	-23.4380648017929	23.4391573959928	24.5768505422731	0.0162554140387555	448.735880274778	8.36678542123471
2015-03-19 00:00:00.000	-24.8769454202348	24.8781173931858	26.0545793097994	0.0156007156751363	457.096003572458	8.37160936824748
2015-03-18 00:00:00.000	-41.2934959010597	41.2946267225726	42.8195501046158	0.0174982260779648	582.042817448371	7.98037637955745
2015-03-17 00:00:00.000	-69.795158452278	69.7961879782376	71.8150101118332	0.0184084601603859	743.040696381337	6.66093674415743
2015-03-16 00:00:00.000	-66.8959222852835	66.8969412113217	68.8894461168176	0.017969784165748	717.657614687297	6.77884648288437
2015-03-13 00:00:00.000	-83.942010713683	83.9429829177462	86.2275688886575	0.016230176566162	773.723764383963	5.96630520366942
2015-03-12 00:00:00.000	-87.6556180504001	87.656666613015	89.9951339022752	0.0174043310248131	794.665577750314	5.54110554679266
2015-03-11 00:00:00.000	-61.7759101393602	61.7765242947469	63.8086990006718	0.018796396185767	645.715972810681	4.80006766174189
2015-03-10 00:00:00.000	-64.5818425818979	64.5824166921846	66.6559196945575	0.018850280477589	661.532527424911	4.85413265747629
2015-03-09 00:00:00.000	-74.5480613470042	74.5483837206037	76.7827139429693	0.0244528996924487	722.73245452233	4.87092470620952
2015-03-06 00:00:00.000	-72.0954313532848	72.0956286513513	74.2862470155843	0.0261954126405055	723.642741560811	5.02215000686837
2015-03-05 00:00:00.000	-72.6990494315549	72.6993399286519	74.8809476965823	0.0228682005433723	720.105318178728	5.04847627896185
2015-03-04 00:00:00.000	-83.355799274655	83.3560735085257	85.6891294593347	0.0238219516087599	774.370061838089	4.93389897952638
